,Release,Currency,Symbol,Programming language of implementation,Notes,Date,Close,Market Cap
210,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-05-08,5982.46,105829143585.0
211,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-05-07,5829.5,103112368557.0
212,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-05-06,5746.81,101640471056.0
213,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-05-05,5795.71,102494420158.0
214,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-05-04,5831.17,103112021259.0
215,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-05-03,5768.29,101986240859.0
216,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-05-02,5505.28,97330112147.0
217,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-05-01,5402.7,95501110091.0
218,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-30,5350.73,94573826827.0
219,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-29,5247.35,92737510865.0
220,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-28,5285.14,93391244395.0
221,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-27,5268.29,93086156556.0
222,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-26,5279.35,93272287960.0
223,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-25,5210.52,92046492864.0
224,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-24,5464.87,96530038144.0
225,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-23,5572.36,98417387004.0
226,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-22,5399.37,95354207776.0
227,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-21,5314.53,93847052256.0
228,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-20,5337.89,94248717444.0
229,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-19,5303.81,93638345002.0
230,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-18,5298.39,93532402741.0
231,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-17,5251.94,92702617458.0
232,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-16,5235.56,92404613297.0
233,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-15,5067.11,89422237603.0
234,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-14,5167.72,91188595341.0
235,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-13,5096.59,89925574875.0
236,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-12,5089.54,89792633045.0
237,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-11,5064.49,89341168457.0
238,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-10,5324.55,93918439274.0
239,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-09,5204.96,91799330425.0
240,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-08,5289.77,93286365973.0
241,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-07,5198.9,91674230186.0
242,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-06,5059.82,89212733450.0
243,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-05,5036.68,88796118650.0
244,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-04,4922.8,86778727821.0
245,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-03,4973.02,87655288145.0
246,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-02,4879.88,85986009273.0
247,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-04-01,4158.18,73269368747.0
248,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-31,4105.4,72339379036.0
249,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-30,4106.66,72355190645.0
250,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-29,4098.37,72202088875.0
251,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-28,4069.11,71678998915.0
252,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-27,4087.07,71987847571.0
253,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-26,3985.08,70184147203.0
254,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-25,3963.07,69789872373.0
255,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-24,4022.17,70823042992.0
256,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-23,4035.83,71056017910.0
257,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-22,4023.97,70840048102.0
258,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-21,4029.33,70926226882.0
259,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-20,4087.48,71942444088.0
260,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-19,4071.19,71647703828.0
261,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-18,4032.51,70958165407.0
262,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-17,4025.23,70821939585.0
263,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-16,4048.73,71227967573.0
264,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-15,3960.91,69675002377.0
265,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-14,3924.37,69024696307.0
266,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-13,3906.72,68706700381.0
267,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-12,3909.16,68743000581.0
268,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-11,3905.23,68666928025.0
269,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-10,3951.6,69475297370.0
270,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-09,3963.31,69674508655.0
271,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-08,3901.13,68574579320.0
272,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-07,3911.48,68749421311.0
273,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-06,3903.94,68609885776.0
274,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-05,3896.38,68470655400.0
275,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-04,3761.56,66094551587.0
276,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-03,3847.18,67592376373.0
277,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-02,3864.42,67888255371.0
278,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-03-01,3859.58,67796965743.0
279,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-28,3854.79,67704774107.0
280,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-27,3851.05,67631949500.0
281,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-26,3854.36,67683296223.0
282,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-25,3882.7,68173204651.0
283,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-24,3810.43,66897483404.0
284,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-23,4142.53,72720867208.0
285,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-22,4005.53,70308555857.0
286,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-21,3954.12,69398333876.0
287,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-20,3999.82,70194350042.0
288,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-19,3947.09,69262673238.0
289,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-18,3915.71,68704389994.0
290,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-17,3673.84,64453368779.0
291,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-16,3629.79,63673369195.0
292,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-15,3620.81,63509111125.0
293,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-14,3616.88,63434486052.0
294,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-13,3632.07,63694394519.0
295,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-12,3653.53,64063755250.0
296,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-11,3648.43,63968390250.0
297,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-10,3690.19,64694025951.0
298,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-09,3671.2,64354732475.0
299,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-08,3666.78,64270269953.0
300,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-07,3399.47,59578075991.0
301,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-06,3413.77,59821158612.0
302,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-05,3466.36,60735563490.0
303,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-04,3459.15,60603083461.0
304,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-03,3464.01,60681847608.0
305,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-02,3521.06,61675119055.0
306,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-02-01,3487.95,61088747491.0
307,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-31,3457.79,60553903927.0
308,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-30,3486.18,61044262622.0
309,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-29,3448.12,60371874099.0
310,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-28,3470.45,60756570314.0
311,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-27,3583.97,62737274093.0
312,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-26,3602.46,63054898963.0
313,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-25,3599.77,63000985908.0
314,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-24,3600.87,63014066012.0
315,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-23,3585.12,62731361272.0
316,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-22,3604.58,63065139424.0
317,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-21,3576.03,62559869612.0
318,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-20,3601.01,62990143284.0
319,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-19,3728.57,65214103659.0
320,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-18,3657.84,63970991867.0
321,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-17,3678.56,64327048255.0
322,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-16,3655.01,63909348776.0
323,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-15,3630.68,63477817959.0
324,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-14,3706.05,64789619995.0
325,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-13,3552.95,62106461671.0
326,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-12,3661.3,63994140882.0
327,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-11,3687.37,64443301117.0
328,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-10,3678.92,64288932886.0
329,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-09,4035.3,70508733459.0
330,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-08,4030.85,70422743854.0
331,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-07,4025.25,70316305580.0
332,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-06,4076.63,71206795853.0
333,2009,Bitcoin,"BTC, XBT, ₿",C++,"The first and most widely used decentralized ledger currency,",2019-01-05,3845.19,67157570935.0
